,Unnamed: 0,os_dialog_id,emotion,confidence,os_dialog
379370,379370,6134518,faithful,0.9472992,"- No human being 's ever been perfect since Jesus . He was the only one . Expecting people to be perfect is ... is like ... expecting an apple to taste like a cheeseburger . And when you 're disappointed in people , the one you should turn to is God . This life that 's given us is not about perfection ... it 's about love .
- Faith ."
380244,380244,7999336,faithful,0.9471238999999999,"- Have you got something to smoke ?
- It 's five years ago . What did you expect ? That we 'd be waiting at the station for you ? We 're adults now , right ?
- Adults !
- If you 're an adult then I must be mature .
- Or faithful ."
382315,382315,3480178,faithful,0.94670796,"- They are calm and they continue breathing .
- It is "" Yoda well "" . I go to ask if it is the spirit of Sean Macintyre .
- This is the spirit of Sean Macintyre ?
- Yes My God , goes to give work ! Sean Macintyre , comes in peace with its spirit !"
382364,382364,697030,faithful,0.9466993,"- Jesus with us !
- Those are believers of Jesus Christ .
- Amen . We believe in Jesus Christ ."
385110,385110,5348470,faithful,0.9461316999999999,"- Too many to choose from ?
- It seems you have a similar problem .
- Christian !"
386106,386106,2076567,faithful,0.9459225,"- Incredible . How did you do that ?
- Hooked my model tractor beam into the ship 's power . Now , it 's a repulser beam , too . Want in ?
- Swear to be faithful to you , Captain ."
386107,386107,2076988,faithful,0.9459225,"- Incredible . How did you do that ?
- Hooked my model tractor beam into the ship 's power . Now , it 's a repulser beam , too . Want in ?
- Swear to be faithful to you , Captain ."
390021,390021,4200788,faithful,0.94508624,"- But from that day he never uttered my name again and I was never allowed to go back to embrace my people . But he kept you in his heart . Shall we leave at once , dad ?
- Shall I get ready ? Yes Antonio , just the time to sort things out at the hospital and then away , away with you for a month . From Venice through Greece and Turkey all the way to the lark farm . It may be a nice trip , Assadour , but Turkey is at war . But Italy is neutral , the borders are open .
- Isn 't it true , Kabussian ? For now , they are open . But I 'm afraid , Assadour , you know me you must also think of me . My Livia with her headaches ... You shut up , mom ! Shut up !
- I stay with him ."
390826,390826,271673,faithful,0.9449101999999999,"- Were you not hurt ?
- You know I did . You were the one who took care of me then .
- So you just chose to accept the pain ?
- You have to understand that nobody is perfect . Sometimes , we do things that can hurt other people .
- Mom ... how does a person forgive ?
- Are you ready for that ?
- Because Laida , forgiveness is a decision . When your father and I got back together ... I kept a message on my cell phone ... Choose to forgive . Choose to love . That became my mantra everyday . Because despite everything I 've been through , it was never easy .
- Mom , how did you get through it ?
- Through my love for him . They saw- - ... love is a choice . It 's the same with forgiveness . It 's also a choice you make , Laida ... every single day ."
391280,391280,2488461,faithful,0.9448181999999999,"- Jesus ! ED 209 ! He wasrt in the recon photo ! Freeze ! You are trespassing on police property . Please surrender your weapons .
- What the hell ? Is she crazy ?
- You have 20 seconds to comply .
- Hey , kid , come back here ! You 're gonna get us all killed !
- What the hell is she doing ?
- You are in direct violation of penal code 114 , section 3 .
- I am authorized to use physical force . You now have 10 seconds to comply . You won 't believe this . He 'll be loyal as a puppy .
- You have five seconds . Four seconds .
- Three seconds . You have one second to comply .
- I am now authorized to be loyal as a puppy ."
391817,391817,4872673,faithful,0.94469935,"- You contradicted my authority last night . Junior members of staff heard of it . And so did Sister Mary Cynthia , who is approaching the end of her novitiate , and requires a clear example of our rule of life .
- No , Sister . Sister Mary Cynthia requires encouragement , gentleness , and understanding . Last autumn , she was violently attacked . She gave them the necessary evidence , and since that date , she 's never spoken a word of it .
- But what if she needs to speak of it ?
- Sister Mary Cynthia takes her strength from our continued prayers , and you can uphold her further by setting an example , Sister . Obedience in all things , including the will of the Almighty ."
394317,394317,771684,faithful,0.9441659,"- Erstaunlich . I grew old living no life . She lives a full one and doesn 't age a day .
- Sir , how is this possible ? I don 't know . But we 'll learn . Discovery requires experimentation .
- I think it 's time we found out exactly what makes you so special .
- Undersecretary Pierce grants medical parole in 1989 . After that , there are no records of Reinhardt . Drops his name , loses the accent . A year later , Daniel Whitehall surfaces . Whatever he did to survive happened in that year .
- Was it alien tech ? Where did he go ?
- The fountain of youth , apparently . May , I think we should cross-reference the name Daniel Whitehall with any criminal activity from that time . Hunter : There 's your hook , Bobbi . Now reel him in . Tell me ... your devotion to Whitehall ... based on fear or respect ?
- My devotion goes far deeper than respect .
- Fear goes way deeper , for sure . That 's not what I meant . You meant programming . I hear compliance will be rewarded .
- No ? So what is it you 're so afraid of , huh ? What horrible acts do you fear Whitehall will perform on you ?
- I wonder ... if your friends know the acts that you are capable of , how you were able to ingratiate yourself to HYDRA . Do you fear their judgment should those details ever surface ?
- Fear of judgment . Perfectly said .
- You don 't fear Whitehall . You fear disappointing him . And let me tell you , he is going to be very disappointed to see that you gave him up .
- I didn 't give up anything . No . You gave us everything ... Whitehall 's name , his nazi adventures with Red Skull , his age .
- Did you know he 's hypertensive ? We do .
- I know he gave you a second chance . Now , do you think he 's gonna give you a third when you tell us how to kill him ?
- You failed your boss , Mr. Bakshi .
- I know who Whitehall is . Question remains ... what kind of a man are you ?
- A loyal one ."
395056,395056,5862672,faithful,0.94400537,"- I was almost happy .
- Lust is not happiness , child . Being faithful to God 's truth is ."
395193,395193,4319499,faithful,0.9439769,"- For the hand of the Countess Kaiser von Eichstadt the Margrave of Brandenburg . Beaudoin de Bruges . Count of Flanders . Marco da Gente . Lord of Parma . Fulbert de Mortelune , the Black Prince . All this is secondary .
- What is ?
- The jousting , the costumes . it 's all secondary . People are here for something else You think ?
- The people seek order . and faith ."
397877,397877,6023100,faithful,0.94339395,"- No rush , no expectation . I liked those words .
- Which ones ?
- In the service . With my body I thee worship ."
398196,398196,8142758,faithful,0.94332296,"- Maxine Harris . Born November 3 , 1970 .
- Baptist . Single . I 've supervised data entry for the Bocktel Company since 1998 . I own my own home . I read one newspaper and I try to watch one newscast every day if I have the time . I spend a lot of time here with my mother . She 's been in the hospital since 2002 when she suffered a massive stroke .
- I believe in the sanctity of life . I believe that things happen for a reason ."
400052,400052,178115,faithful,0.94293827,"- I belong to him always . I will work to win him souls until my dying breath .
- You have heard our sisters ' request .
- Are they fit to honor the solemn vows they 're about to pronounce ?
- I give my word . My children , this is a formidable oath you wish to take in the presence of Heaven and Earth . On Judgment Day , saints , angels , and Mother Mary herself , will turn against you , if you 've been untrue .
- Are you resolved to sacrifice your own will ?
- And to seek Jesus ' love alone ?
- I hereby resolve to keep in my heart no other love than that of Jesus Christ , in the name of the Father , the Son , and the Holy Ghost ."
400657,400657,6745341,faithful,0.9428049000000001,"- Heres a small problem ! Lts easy to swallow small fish , but what if it weighs more than a kilo ?
- This sea gull starts with the eyes and then slowly hollows it out . This gray heron takes a risk and swallows it whole ... whatever the result .
- In you go ! Better dead with a full stomach than dead with an empty one !
- Lt has snowed heavily as we once again look for our small herons . We only found the female with her broken wing .
- No , the male didnt abandon her to save himself from the cold and hunger . He stayed here - frozen ! Able to fly off , and faithful to the end !"
401186,401186,1486614,faithful,0.942691,"- Yes , what is it ?
- Brother Carlus took his fall as a sign from God , Father . He 's withdrawn his candidacy for Prior .
- Which leaves us with who ? Godwyn ?
- I 've come to believe , Father , that Godwyn may be our best choice .
- Godwyn ?
- Christ on the cross ."
401763,401763,8011507,faithful,0.9425730999999999,"- I know it ! I can answer !
- Who are you ? How dare you interrupt ?
- If you know the answer , tell us !
- Whatever you wish men should do to you , do it also to them .
- This is the law of the prophets . In the Gospel of John it is written , Love one another as I have loved you . When Jesus went to the temple , as a boy , what did he read ?"
302817,302817,2226632,furious,0.9616635,"- Was it worth killing him ?
- For a million dollars , it sure was .
- You 're right , Sara . Let 's leave .
- Here , very good . The other fur now .
- When are you planning to leave ?
- The day after tomorrow .
- So early ?
- Ted must leave and a woman should follow her husband .
- That 's bullshit . A little respect ! Mind your language !"
308657,308657,4903609,furious,0.9606631,"- Why don 't you sit down , make yourself at home ?
- When are we exactly ?
- December 26 , 1959 . Right after I undid our lives here . This would 've been your home . Chased through time by sentimentalists .
- Sit down , you little shit ."
313731,313731,4919214,furious,0.95979565,"- yeah ?
- You should 've kept your word .
- Lieutenant grossante . If you ever want to see your little girl again , listen carefully . You have my daughter . You stabbed me in the back .
- Look , there were things out of my control . You threatened to have me arrested for a murder you had me commit . I never threatened to arrest you .
- I was in your office ! You said it to my face !"
320253,320253,7134444,furious,0.95863146,"- See , I already knew that back in Brooklyn . There 's nothing worse than America . That 's where the whole mess begins .
- Hitler won 't make things any better !
- Yes , but at least you see he 's spewing pus ! Pessimistic bastard ! Come on , look around .
- What do you see ? Zombies .
- Do you think that if you shot yourself anybody would give a shit ?
- No . They 'd just say , "" One less Jew . The whole thing 's got to go to hell before it can get any better .
- Stop blabbing , Joey ! Listen to the news !
- Mesdames , Messieurs , we have something to celebrate .
- I am leaving Paris .
- Oh God , I can 't stand this . I 'm leaving .
- Sit down , asshole ."
322901,322901,5500342,furious,0.9581698000000001,"- This way ! Get the kids and follow us !
- Come here , you little shit !"
323502,323502,7032493,furious,0.95806456,"- ZANE , THE DEAL IS OFF .
- OOOHH ! WHAT IS THIS ?
- WE MADE A MISTAKE .
- 2 BODIES ?
- GOT ANOTHER ONE IN THE CAR .
- ANOTHER ONE ? THAT 'S 3 . HELP US OUT , PLEASE . HELP US OUT .
- WE 'RE IN A BIND HERE . THE BEST I COULD DO FOR YOU IS I COULD BURY ONE . I 'LL BURN THE OTHER 2 .
- WE 'RE NOT GONNA BURN , ZANE .
- WHAT DO YOU WANT TO DO ?
- WE 'RE GOING TO BURY THEM .
- WELL , HOW WE GONNA FUCKIN ' BURY HIM , IN SOME CEMENT ? LOOK , WE GOT THE FUCKING $ 500 . WE 'RE GONNA BURY MARK , OK ?
- WE GOT NO CHOICE . OK , WE 'LL BURY HIM .
- JO , LOOK , YOU BROUGHT ME DOWN HERE . $ 500 FOR ONE . THE OTHER 2 I BURN ."
325544,325544,776561,furious,0.9576981,"- You can not light a fire here . Says who ?
- This is private property . You can cause a fire .
- And who are you ? I am the one responsible .
- Of what ? Of this zone .
- Don 't bother me ! But here you can not light a fire . It is private property . There on the beach , fine . But not here . Put it out . But I 'm cold .
- Put it out now ! Leave me alone , you idiot . Put it out . Do it yourself . Take it easy .
- Shut up , you idiot . Take it easy . Get lost , asshole ."
328213,328213,28600,furious,0.95720536,"- Hey man , don 't go too far .
- Sascha . Fuck off ."
336407,336407,3184029,furious,0.95572144,"- The sons of bitches sent the Building Committee to pull my house down to see if the materials are stolen . They want invoices .
- Who holds onto bills that long ?
- You said you had them . Fuck off ."
342545,342545,3428634,furious,0.9545809000000001,"- You should tell him you 'll cut him in . I don 't want him involved .
- He didn 't want this , we did . Innit , blud . You taking the piss out of me ?
- Yeah , I am . PHONE RINGS
- Hello ? This is Gecko Long Distance calling . Would you like to talk to us about our new call rates ?
- No , I 'm happy with my call rates , thank you . There is a traitor within MI5 . I believe this person is directly responsible for the attack on London .
- Charlie ? I was just ... Looking at the message ? Yeah . It 's just , we owe it to her , you know ?
- Yeah , I know . But you need to be careful . You never know who 's watching .
- I dunno , man . People are being bare cautious . No-one wants to say anything to me . Come on , let 's start at the bottom . Where 's Zero at , bruv ?
- Fuck off . He 's just a kid , Jez . Come on ."
345188,345188,5440164,furious,0.9540905999999999,"- Fuck . It 's not nine yet . Bring a knife . What , is that him ?
- What ? I can see through walls ?
- Come on , quick . He 's early . Got your blade ?
- I 'm gonna open the door . You 're gonna do it , yeah ?
- But it 's your fucking deal ! You do it ."
346422,346422,2646076,furious,0.9538473,"- Hey Thong ! Go tell the Boss , I 've found the basket . It 's on 7 o 'clock train to Chiangmai . It 's leaving . I 'll follow them . Tell him to pick me up .
- Pick you up , where ?
- Where the hell does it stop ?
- Lopburi , Koraj , Kampangpetch , Machongsorn , those are where it stops . Lopburi Pick me up at Lopburi .
- You 're bullshitting , smart ass ."
348012,348012,501560,furious,0.95354176,"- Did you really have to end the day like that ?
- Oh , did I embarrass you ? I 'm so sorry . Maybe you missed the part where I was being waterboarded with a giant vat of melting sour cream .
- Okay , let 's take a small reality check . Are you kidding me ?
- That girl was attacking me . Oh , come on . She wasn 't .
- Look , I 'm not gonna pretend Lauren is the most tactful person on the planet , but she was just trying to understand .
- And what were you doing , Leo ?
- You didn 't even try to defend me ."
354844,354844,1431563,furious,0.95222867,"- In my folks ' culture , you only introduce the girl you 'll marry .
- Stop saying that ! Give me a break , ok !
- It 's been over a year now . Tell them about our culture !
- My ass is between two cultures .
- Mine isn 't too white to fuck !
- Don 't talk like that .
- Know what ? Just go ... Go home to Mom .
- The fancy miss who lives in an apartment that Daddy and Mommy bought is lecturing me ?
- Like a social worker ?
- You 're talking crap now ."
357777,357777,5478812,furious,0.95166755,"- Whether we fight or not , we do have this connection that I don 't think anybody will ever understand . Maybe we 're not meant to be in a relationship , but I think that we can , you know , make it work .
- Come here , you Ass ."
358170,358170,3437112,furious,0.95158684,"- I know who killed Terry Falconer .
- Mr O 'Rourke , do you think we could come inside ?
- I 'm not saying anything here . I 'm as good as dead just talking to ya .
- Meet me at the parkland off Cowpasture Road , 9pm . Mr O 'Rourke ... Just you two .
- Anyone else , I piss off .
- Go . Fuck off ."
358819,358819,1958326,furious,0.95146173,"- Come on , Meravi , we 'll go to mom ? Yes ?
- Keep an eye on the kiosk . I can 't right now .
- Keep an eye on the kiosk !
- Come on , come on . With the 200 pounds and all the loans you already took , you owe us 670 pounds . What ? What ?
- Not including the taxi Effie had to take yesterday , because you took Meir away . And a 30 pounds fine for being late for two shows .
- Don 't mess with me , when was I late ?
- What about all the shows this month ? 670 pounds ?
- All the shows and gigs add up to exactly 670 pounds .
- You want me to show you your card ?
- Don 't show me any card . Don 't show me anything . What this office has to show I 've already seen . If you don 't like it ... Yeah , well ?
- You have a choice , you know . I 'm doing what I 'm told .
- Hello , Meir . Yes , honey . what choice have I got ?
- You can ... Elli . What do you want ?
- How come you took the taxi with that stupid bimbo , and left me standing there like an idiot ?
- Do I have to ask your permission ? You dummy .
- Elli , cut it out . You shut your mouth .
- Leave him alone . I told him to go . What about it ?
- Wait , don 't talk like that . Where do you think you are ?
- I 'll tell you exactly where I think I am .
- I 'm here in a shit hole . I 'm fed up with you and you , dummy . And you , lady . Bye .
- You 've got a show today . Really ? Where ? Beersheba .
- You 're wrong , honey , it 's not Beersheba . Starting today I 'll show you where you can appear .
- Here , up my ass , you dummy . Come on , Meir ."
359125,359125,56702,furious,0.95140195,"- I found Inman 's new facility . That was fast . Jenna Parish told you that it was being built in New Mexico , so I took the square footage of the kill house that you trained in today , and I calculated the size of the biggest and best facility that money could buy . There 's got to be a lot of properties that match that .
- Three , to be exact . Uh , two are for tract housing , but the third is constructing both indoor and outdoor shooting ranges , and being paid for entirely with cash . So far , Inman has sunk in $ 2.3 million . There 's no way his military contract work could cover that .
- Who 's bankrolling it ?
- That 's where the trail ends . We both know you didn 't have anything to do with Parish 's death . Accidents are a fact of life in high-risk training . You understand . You know what it 's like to get your hands dirty . Cisneros knew an American unit was coming for him .
- Who do you think told him ?
- I don 't know . Like I said , those men who died were good friends of mine . I 'm going to level with you , Inman . That team you trained today were my people . I ordered them to keep that information from you . Something about them felt off . After the Cisneros op went bad , JSOC wasn 't going to give you a new contract , but I vouched for you . Told them you were the best team out there .
- Wasn 't a lie . I needed you to get my people sharp . They 're deploying soon .
- That 's what I was trying to do out there today .
- Yeah , well , you blew it , Inman . Granger , come on ... Shut up !"
360510,360510,441311,furious,0.9511405999999999,"- What are you doing ? Can you ... can you ... could you just go to the chemist for me ?
- Fuck ! Hey ! Fuck it ! I am talking to you .
- Hey ! I fucking love you , Charlie and I loved your father and that 's a ... You 're fucking crazy ! Get your hands of me .
- Tell me where are you coming from ? You wouldn 't get it .
- Try me , because I am ready for anything .
- Would you wanna hit me , then ?
- Come on ! Hit me again !
- I 'm gonna call the police . Well , then do it . I 'll get out of here for your fucking relief .
- O hey ! All of you . Why don 't you fuck off ?
- Come on . Fuck off ."
363147,363147,3703271,furious,0.95061815,"- There 's a Bergman on at the Duke of York 's tonight .
- You don 't really like that shit , do you ?
- Erm ... sometimes I do , actually .
- All right . Which one do you like best ?
- Er ... Wild Strawberries . That 's the one that 's on tonight . Which other one do you like , Miss Bergman fan ?
- Lots of them . Mm-hm ?
- Erm ... that one about death . The black-and-white one .
- Oh , fuck off ."
363196,363196,3527879,furious,0.95060813,"- Well , maybe it 's for the best . You guys have been married longer than I 've been alive .
- That 's pretty good . I 'd say you 're entitled to have some fun .
- Didn 't I say that to you ?
- When ? When you first went to school . About Chloe , I said , "" You 're 18 years of age now and you 're entitled to have some fun . "" Remember that ?
- So what ? I told you you were probably right about it .
- Why don 't you take your own advice ?
- But that 's a completely different situation . You were just a kid . I 've been married over 20 years . It 's ridiculous . You don 't know what you 're talking about , really .
- All right , I 'm sorry . What do you want me to say ?
- You 're an asshole shithead ?
- Maybe you should say I 'm an asshole shithead , because I think that 's what you 're thinking .
- Whatever , Dad . This is stupid ."
365062,365062,4552175,furious,0.9502198000000001,"- Well , now , that is terrible . I see what you mean sir .
- Yeah . So what happens next ?
- Me , I 'm going back to the lodge to finish my sandwich . Coronation Chicken . Very tasty .
- But what about all this ?
- If I were you , I 'd clear up this mess , sir .
- No . I mean , The Dandelion Club - they 've trashed my room .
- Sounds unlikely , sir . What I 'd advise is tidy up now and not let it get like this again . A little bit every day will do wonders .
- I did tell you . What ?
- Ross Bonham 's popular in the Dandelion Club .
- So this is OK with you ? I 'm just saying ... Trinity 's been here a long time . It has conventions and customs you don 't understand . It might have been best to wait until you did before messing with them . You know , your cousin was right about you . I very much doubt that .
- You 're on their side . I 'm on their side ? How old are you ? Six ?
- Oh , fuck off ."
366153,366153,2117656,furious,0.95,"- Is there someone called Nejezchleb ?
- That 's the Professor ! The first-floor studio . You can 't just go in ! The Professor 's excitable . He kicks out bankers and senators ! Their drivers catch them as they crash down !
- Up yours , you ass !"
366747,366747,803139,furious,0.94988215,"- Yo , check this shit out , bro .
- Hello , beautiful . Why don 't you come join us for a drink ?
- No , thanks . We 're shipping off soon . I 'll pass . Thanks .
- Well , pass a bit slower so I can get a good look at that ass .
- Damn , girl ! That 's a thing of beauty .
- You ever consider modeling ? You ever consider shutting the fuck up ?
- Oh , shit ! You got dissed , bro . Shut the fuck up , man ."
368968,368968,4830973,furious,0.94943506,"- Whatever it is , just say it quickly .
- Do you have more than one lipstick in the same shade ? Maybe one that has a sealing agent , and one that doesn 't ? How could that possibly be relevant to anything ?
- You really don 't think you 're just overreacting to the other night ?
- Fine . I am overreacting . You 've said plenty of lousy things to me before . But reaching the final straw has been a good thing , because it made me realize we not only don 't have a personal relationship , we never could . You 're ... You 've been overreacting to something I said ?
- You insulted me , I walked out . It 's nothing that hasn 't happened a hundred times before ."
369198,369198,4081692,furious,0.94938636,"- What an ass !
- You have fish , huh ? Their exactly the same as we got at home .
- Man , those are your fish . We 're at your place . Quiet , I have to call and tell my dad that I 'm staying .
- At midnight ? That 's suicide . He 'll kill me if I don 't . Screw that , man . My parents fight when I stay out . It 's not your fault they fight . It is . They 'd be fine if I hadn 't been born .
- Come on , man ! They fight because they 're idiots , not because of you ."
369309,369309,7775754,furious,0.9493671,"- Rebs !
- Come here , man . Nice game , man . Get the fuck out of my face ."
369383,369383,4840931,furious,0.9493497,"- Hey , Nikki .
- You remember me ?
- Yeah . That cop .
- Detective . The one you shot . Jesus Christ . Here we go again .
- I told your boss everything already .
- Well , now you 're gonna tell me . Only this time you 're gonna tell the truth .
- I told you . I 've been telling the truth the whole time .
- Well , then come here and tell it to my face . This is so fucking stupid ."
369847,369847,72067,furious,0.9492562,"- How much would it be worth ? Good stuff . At least 4000 . Jamal never gives us 4000 . Jamal 's always bullshitting us . You know him , right ?
- Hey , fuck off ."
370831,370831,2315062,furious,0.9490622999999999,"- Hey man . You got any change ?
- You dork . Fuck off ."
370959,370959,4563317,furious,0.9490386999999999,"- So you 're from Ventura then ?
- Yeah . Yeah , I can tell .
- These are 69 cents here ? Yep . In Ventura , they 're 49 cents .
- Hmm . Then you should go buy one in Ventura .
- Man , what kind of lifestyle do you live ?
- That 's insulting . Have a beer with Fear , boys . Yeah ."
371373,371373,1091170,furious,0.9489504999999999,"- Sara , leave . Get the fuck out of here .
- Okay . Fuck off ."
371488,371488,6008568,furious,0.94892704,"- No , Frank . Fucking telling you .
- Do you understand me ? I 'm going to fucking bury you in a grave .
- Piece of shit you are . You got it then . They 're taking care of it now . Enough , they have done it ."
371798,371798,265178,furious,0.9488663,"- Petter 's going first . Fuck you he 's going first .
- It 's my fucking record , sir . This is not about your record , Mike . We 're here to prove we can build the pipeline .
- It 's all right , Trond . Take Phil . I 'll tend the bell .
- Just do as you 're told , guys . This is bullshit ."
372909,372909,745012,furious,0.9486447,"- Ko Fei , what happen to you ? Come over here . Something bad comes up .
- What happened to him now ?
- If someone is still after us , block them for me .
- Me ? If you are still alive tomorrow , you will be the number two .
- Thanks , boss . Take some money . No , thanks . One hundred dollar . Keep it safe .
- Who beats me ?
- Who beats you ?
- I have the chair with me . It was me obviously . Bastard , you have been pretending to be an idiot and following me for months , and you are after my money after all . Go to hell ."
372951,372951,5702837,furious,0.9486349000000001,"- Oh , man ! The thing is ... The thing is , I want to get married to that girl . If you were a mate , you 'd understand . You 'd be happy for me .
- Look me in the eye , Jaz . Tell me you 're happy about it .
- I swear , I won 't say another word .
- This is bullshit , man . Look me in the eye . Come on ."
374300,374300,4815368,furious,0.94835705,"- Whoa ! Hey ! Right ? what are you doing ?
- Get off the phone , you - - hey !
- Come here , asshole ."
374538,374538,5302311,furious,0.94831055,"- I have to go film the scene in the pine forest . No swimming at the beach , the water 's freezing . I made you an omelet . Zip me up . If you need anything , call me . I 'll bring my slippers too !
- You wouldn 't think so , but being an extra is exhausting .
- Ready , rolling , action ... over and over again , who knows why !
- Don 't get into trouble . If you 're in the garden don 't touch anything and don 't raise your voices .
- What 's the big deal ? Let them have fun ! They can do as they please .
- Let 's see those muscles , little man !
- Rock hard ! Bravo . Sit up straight . Come on , Ava Gardner , or the production manager will get on my case ! Hasta la vista , muchachos ! Hasta la vista !
- Shut up , you dummy ."
374872,374872,1256019,furious,0.9482431,"- Can 't do it . You won 't get another chance . Is that right ?
- Tell you what . You leave now , I 'll let you live . We are coming in there , cop .
- Maybe , but if you do , more Redbones are gonna die .
- Wasn 't your little brother enough ? Shut your mouth , white boy . You know , you really should have protected him more . I 'm gonna make you suffer .
- Hey , Chayton . Fuck off ."
375017,375017,8329103,furious,0.9482127,"- Are you trying to hurt yourselves on purpose ?
- If you think things are better in the infirmary , you 've got another think coming , men .
- That 's enough . Fuck off , dickhead ."
375427,375427,894840,furious,0.94813025,"- I thought you 're not scare of death ?
- Shut up ! back at you . Damn you .
- Stupid . Right back at you ."
376609,376609,2964220,furious,0.94787246,"- Why did you come here ? I told you I can 't talk now . Why are you here ?
- This fuckin ' place is empty , Callie . Why can 't we talk ?
- Because we can 't . I 'm working .
- What is goin ' on ? I want to know . Nothing 's going on . Please , I can 't talk now .
- All right , whatever . Jeff , I ... Lovers ' spat ? Fuck you ."
377245,377245,4197770,furious,0.947732,"- You 're a twat , you are . You 're a bastard .
- Am I ? Why is that ?
- Because you haven 't put us on television .
- Well , then , you 'll be the next band I 'll put on , darling .
- Fuckin ' right we 're going on before your band , twat ! Your band ain 't even a real fuckin ' band . Fuck off . Hooky 'll do your head in ."
377249,377249,5142432,furious,0.9477318000000001,"- Ryan , please leave .
- You fucked up , you know that ?
- Anthony , what 's going on ?
- We 're back together .
- Okay . Fuck off ."
377773,377773,6006624,furious,0.94763327,"- Go and play with Lana . All that drivel . The drivel . Fuck off .
- Fuck off . All right ."
378563,378563,3711704,furious,0.9474646000000001,"- A raidas wild and as daring as anything seen on the American landscape . The Riviera Hoteland Casino exploded today in a shower of gunfire during the international Elvis Convention .
- Where 's Jesse ?
- Come here , you little shit !"
378772,378772,6582226,furious,0.94742167,"- Its you Commissario Betti What are you doing in Milan ?
- To get a Job there 's nothing in Turino And to cut pockets open on buses .
- You keep saying that , what could I have cut your pocket with ? You sat opposite me on the bus Did you find anything ? Like a razorblade ?
- Go on search me , Listen you watch it mister or I 'll report you for slander !
- Come along I want to ask you a few questions . Dont worry , the Commissario will deal with it . You dont suspect me No why should I
- How about a cup of Coffee ? Yes , Thank you . How come you stopped working , you were a great Mechanic .
- Here Thank you Your Welcome . There was trouble there , they said I was a car thief . So they fired me , who could expect that people could be so unfair . People are mean .
- Wont you have some ? Go on .
- Not for me Commissario .
- Go on dont be difficult . No the coffee was more than enough . Now I 'm offended Commissario its impossible to hide anything from you . Its all yours . That would 've been hard on the stomach I 'll get the wallet back to the guy . I have a very simple technique so he wont have any trouble repairing that cut .
- You 're getting away with it this time because I 'm in a good mood . If you dont get picked up again we 'll forget this business , Ok ? You mean I can go ? Beat it !
- I 'll really grateful . You get that hole stitch up it 'll be like new Oh go to hell !
- Hey dont lose your temper On top of everything else I get insulted ."
379030,379030,5514951,furious,0.9473684000000001,"- Do you know what they do to rats down in Mexico ?
- This one rat last week , they cut off his head . Then the cut the face off the head . Then they sewed the face , all of it , the skin everything . They sewed it onto a football and left it out in the front garden for his kids to play with . Do you know anything about that ?
- What are you going to do to make it up to me ?
- Whatever you want . This is going to hurt my pocket so it 's going to hurt yours too .
- Sure . There 's going to be a penalty on you being stupid and being lazy and fuckin ' off when you were supposed to stay put where you were .
- You 've got money somewhere , hole in the ground ? Yeah . Dig it up , bring it here and don 't run . Cos if you run like a rat , who 's going to look after your Ma ?
- Now fuck off ."
380925,380925,5700796,furious,0.94699246,"- Where are you going ? Come here !
- Why did you tell him everything ?
- The problem 's not that I told him , it 's what you did ! You always ... What ? Don 't provoke me ! Don 't provoke me !
- I don 't need to , I 'm not like you .
- I don 't know how to lie .
- Fuck off , Ginevra ! Great ! Look ..."
381667,381667,2117648,furious,0.9468347,"- Whilst we were serving our country he invaded our private lives and misused the trusting nature of my defenceless wife . That was more like the other way round .
- I 'm too embarrassed to read on . What a funereal atmosphere !
- Such a successful salesman - and now this ? !
- I 'll cross my fingers , you must win our competition .
- I 'll shut my eyes to this - but the last time !
- Leave the army alone - and the fish . I haven 't been fishing for ages . You 'd better go .
- My respects . Sir ... Excuse me .
- Christ , a snake ! Enormous !
- Excuse me . The royal python . It 's an eel ! You 're the python !
- Hocus pocus ! A beauty !
- So long and slim ! Like a sea serpent ! Prepare it with Hollandaise sauce !
- Pity it 's dead .
- So Herma dear ... Where 's it from ?
- A gift from my business associate .
- Since when is Karel that ?
- Did Uncle catch it ? Were you at his place ? How 's Holan ? I caught that eel .
- Wasn 't the pond fiasco enough ?
- Your boss said fish would be your end ! He was right .
- How can you think of saying that ? ! I 'm no machine for selling vacuum cleaners and making money ! I need en elixir to life - for me that 's fish !
- Elixir ... Did he also happen to tell you that I 'll win this year 's best salesman prize ?
- Yes , but why ?
- Why what ?
- Because of the dolled-up madam who doles out kisses as a reward !
- Remember you 've got three boys . Never mind me . And aiming high makes for a big fall .
- You are a first-class spa - but we 'll make you into a world spa !
- We must brain-wash them to believe that .
- Come and eat , boys ! Some tasty nosh for you !
- Hear ' em smack their lips ? But that 's you . They 'll soon whisk the water so clean the pond 'll shine like a tarn lake . They 'll gobble up the last crumb .
- I can see them , my beauties - eating their heads off - growing nice and chubby !
- Did you see that one ? ! Come on , Karlovy Vary can 't wait ! And there ! Go and join him , then !
- Don 't be stupid ! You ass !
- Come here , you jackass !"
382448,382448,3625972,furious,0.9466798000000001,"- I 'm not so sure it was an ordinary break-in . The police were asking after you . Why ?
- It 's always the same , you and your half-baked schemes . They were asking after you . There 's no sign of forced entry .
- Why did you take the knife ? She trusted them .
- You bloody idiot ! They tried to make it look like robbery ."
382727,382727,7571319,furious,0.9466237,"- They do not say anything .
- Oh , fuck off ."
383897,383897,8680088,furious,0.9463790000000001,"- You don 't even know you 're fuckin ' born !
- Oh , fuck off ."
