,emotion,cos_sim,high_dialog_id,high_dialog,os_dialog_id,os_dialog
23551,lonely,0.9111,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",7873023,"- Leave , malignant spirit . Let go .
- Leave him alone ."
23552,lonely,0.911,2961569,"- - More thieves ?
- - Go on now . Clear out .
- - It 's forbidden to look ? No looking and no touching !
- - We aren 't thieves . We 're with the Christian Democrats .
- - Thieves and bandits ! Now you 're offensive ! Says who ?
- - Leave him be ! My boyfriend has a nervous fever !
- - Leave me alone !",5225818,"- You little shit !
- He didn 't do anything ! He robbed me !
- No , sir , please , leave him alone .
- Who robbed the inn ?
- It was one of you . Which one ?
- No one 's going to laugh about me .
- You hear me ? Nobody !
- Look at me , Cipriano . These people , these shitty people ... Let the gun go .
- Ay , Master , he 's lost his mind . Lay the pistol down , lay the pistol down .
- Let me alone !
- Leave me be !"
23553,lonely,0.9106,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",1768780,"- Now I 'm going to have some fun with her before we do Rivas business . MA SEK : What are you doing ?
- Leave her alone !"
23554,lonely,0.9106,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",3141273,"- Here it is , guys ! Do you have more ?
- Of course , I don 't grudge it !
- No more !
- Oh ! Give me ! Leave him alone !"
23555,lonely,0.9103,4189388,"- - Whatwas that ?
- - Do that again ! Come on ! Get up !
- - Leave me alone !",2308702,"- Open up . Go away .
- Come on . Let me in .
- Please . Leave me alone ."
23556,lonely,0.9099,1159067,"- - My darling , it s Jacques .
- - Don t worry , Carné doesn t know . No one knows . We changed the schedule .
- - The little Auvergnate from Courbevoie .
- - Do you know what Garance could say during the kissing scene ? How could I ever forget you ?
- - Even in my dreams , you ve always been there . You stopped me from getting old , stupid , and ugly . My life was empty . I was so lonely . But this is what I d say to myself : You can t be sad .
- - You re happy because someone loved you . '
- - So ? Do you really think Garance would let herself die ?
- - So are you all alone ?
- - Yes . I m all alone .",6757535,"- Hello . Hello , Miss Danielsen !
- You didn 't have problems coming ? Not at all . I live alone .
- So you are all alone ?"
23557,lonely,0.9097,2834681,"- - Why do you look at me like that ?
- - I had no idea you were so beautiful . I 'd like to take you in my arms and not let anything happen to you , ever .
- - How tired you are .
- - Yes , tired .
- - And alone ?
- - So alone .",1157706,"- By yourself , by yourself .
- By yourself !"
23558,lonely,0.9095,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",4468743,"- Let me go home .
- Herod seal . The key of my kingdom . You have my protection .
- Go ! Get out of my sight !
- Leave me alone ! Go , go , everybody out !"
23559,lonely,0.9094,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",7312337,"- Leave him alone ! Him ?
- Him ? ! Get outta my house ! John , we called the cops . Go on . Get out . You are just too fucked up !
- Leave us alone !
- Leave me alone . Please , just leave me alone ! You promised ... You promised ..."
23560,lonely,0.9094,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",592232,"- Excuse me , ma 'am !
- No teeth - brushing there .
- Morning , Officer . The water is terrific . Refreshing . Leave , please . I mean it . Or I 'll take you in . Please .
- Harassing people , to arrest them , Officer ?
- That 's not healthy .
- What else can I be ?
- A pilot ! See ?
- A 3 - day rest period between 1 - night shifts . Life is short . Enjoy it , Officer . Or die .
- And who 's gonna protect the city against crime ? You ?
- Definitely not the Police . Over there Downtown ... those white - collared men . You should begin with them . From the cream of the crop .
- Sure , along with you , ma 'am . No teeth - brushing . I 've done no harm .
- Leave . Come on .
- No ! Leave her alone !"
23561,lonely,0.9085,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",7436661,"- It 's indecent !
- Like squabbling outside the door of an operating room ! The idea of you going in there now !
- Jack 's telling Isabel the whole thing . Now you stay here and let him tell her ! He 's got some consideration for her !
- I suppose you think I haven 't ? You , considerate of anybody !
- I 'm considerate of her good name ! Ahh ! Look here , seems to me you 're taking a pretty different tack !
- I thought you already knew everything I did ! I was ... suffering , so I wanted to let out a little .
- Oh , I was a fool ! Eugene never would have looked at me , even if he had never seen Isabel . And they haven 't done any harm . She made ... Wilbur happy . She was a true wife to him , for as long as he lived .
- I ... Here I go ... not doing myself a bit of good by ... And just ruining them . You told me how all the riff-raff in town were busy with her name , and the minute I lift my hand to protect her , you attack me and ... Shhh !
- Your uncle 's leaving .
- I 'll be back , Isabel .
- George ! Let her alone !
- She 's down there by herself . Don 't go down .
- Let her alone !"
23562,lonely,0.9085,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",3984458,"- Hold her down .
- Leave her alone !"
23563,lonely,0.9084,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",7448970,"- Give me my hook .
- Look , for God 's sake , what 're you trying to do ?
- Take your hands off him . Keep going .
- Leave him alone !"
23564,lonely,0.9084,771969,"- - Cesar !
- - Let her go .
- - You 're all alone .",1941688,"- They have all gone .
- Yes . You are alone ."
23565,lonely,0.9074,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",1247316,"- In here quick .
- Wait , wait , wait , wait , how do we know it 's safe in there ?
- We 'll take our chances !
- Me too !
- Lock the door , Alex ! There is no lock . I want to go home . Nothing gets through this door .
- What was that ? That sure wasn 't Jake and his friends . I don 't know and I don 't want to find out .
- Go away ! Leave us alone !"
23566,lonely,0.9069,2961569,"- - More thieves ?
- - Go on now . Clear out .
- - It 's forbidden to look ? No looking and no touching !
- - We aren 't thieves . We 're with the Christian Democrats .
- - Thieves and bandits ! Now you 're offensive ! Says who ?
- - Leave him be ! My boyfriend has a nervous fever !
- - Leave me alone !",6747931,"- lf Carla 's killed , I 'll kill you I 'll ever kill you ! Mario Lucia Poor Carla Carla Have a drink
- Leave me alone"
23567,lonely,0.9066,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",1501050,"- Any changes ?
- No . I just ... No changes at all .
- Leave us alone . Leave ."
23568,lonely,0.906,2834681,"- - Why do you look at me like that ?
- - I had no idea you were so beautiful . I 'd like to take you in my arms and not let anything happen to you , ever .
- - How tired you are .
- - Yes , tired .
- - And alone ?
- - So alone .",6996842,"- Funny . Everything 's so ugly and yet so comfortable . Like drowning , I guess . Now I can think about them . I 'm all alone .
- Alone ."
23569,lonely,0.9054,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",6377557,"- Would you at least tell us what you want here ?
- Be reasonable !
- We don 't have any money . We have nothing .
- Leave us alone . Please go away ."
23570,lonely,0.9052,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",1540551,"- Leave him alone , I 'll handle him .
- Leave him alone , out ."
23571,lonely,0.9051,1985045,"- - Why don 't you tell me about your friends ?
- - I don 't really have any friends .",1322766,"- I am staying here in my risk to reduce the tension . If you irritate me like this what will I do ? I told you earlier that I don 't want any visitors here , understand ?
- We won 't repeat this . They said that they are your close friends .
- I don 't have any friends ."
23572,lonely,0.905,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",1353986,"- Satsuko Please listen to me , Satsuko Were done talking Sincerely
- Leave me alone now"
23573,lonely,0.905,4361061,"- - It 's not true We don 't know yet , take it easy It 's stink
- - Is he asleep ?
- - No one",2777425,"- No one on Earth had a different dream ?
- No one ."
23574,lonely,0.905,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",3619771,"- Go away , leave me alone . I can 't ... Please .
- I told you to leave me alone ! I want you to go !"
23575,lonely,0.9049,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",7945187,"- Grandpa .
- Is Domnul Radu my father , too ?
- Do I have two fathers now ?
- Now you have two fathers , yes .
- There is only one father .
- You stay there , understand ? Don 't move .
- Grandpa , grandpa . Go to hell . Come here . You 'll come with me .
- Mamo .
- Shut up . Let him go .
- Leave me alone .
- Wretch . This is my child . Come with me , understand ?
- Petru , run .
- Shall I kill you ?
- Go to hell . Get out of my house .
- Leave them alone ."
23576,lonely,0.9047,7398378,"- - I want to apologise to you , little man .
- - Yeah ? I want us to be friends .
- - Real friends .
- - That suits me !
- - Oh , I 'm so glad ! Shall I go and get you a bottle of ginger beer ?
- - I have a better idea , my friend . You shall have dinner with me .
- - Oh , I couldn 't do that .
- - Alone .",5513781,"- It seems Shiva is marrying Commissioner 's daughter . Forget about his marriage , we must finish him first . We must get him to do it , right ?
- After killing Shankar 's men mercilessly , he power has grown manifolds . There 's a posse of security men around him . We must wait for a chance to get him alone .
- No need of it !
- I 've come searching you .
- Alone !"
23577,lonely,0.9044,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",1428748,"- We need her more than you .
- Leave her alone ."
23578,lonely,0.9043,4669073,"- - Who the hell is that ?
- - Is she one of your little friends ?
- - I don 't have any friends .",3241918,"- Who knows ? Anything 's possible .
- Maybe ten years from now I 'll be a schoolteachertoo .
- You 're tired , aren 'tyou ?
- All these people ... I didn 't know you had so many friends . They 're good people , they 're nice .
- I don 't have any friends ."
23579,lonely,0.9043,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",8792941,"- Hey ... Leave me alone .
- Get away from me ."
23580,lonely,0.9042,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",7654502,"- Hey , this morning you were broke .
- You find a money tree ? What are you , some kind of wise guy ? No . Just wanted to know where it came from , that 's all .
- You know , you not only got a big mouth , you got a big nose too . You know that ? You know , you were right . It ain 't none of your business what I do ! Now you take this money and you go down to Trans Way Insurance and you pay the premium , $ 955 , and you make sure you get a receipt . Because nobody- Nobody 's gonna knock Gus Hendrick off the road ! Nobody nowhere !
- Okay . Come on , time to get going .
- Leave me alone . No , come on .
- I said , leave me alone !"
23581,lonely,0.9041,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",7049315,"- It 's not true ! Take back the cigar please .
- Go , leave me alone !"
23582,lonely,0.9038,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",2385433,"- You deserve a good scolding .
- Not a word from you in three years .
- I thought we no longer existed for you .
- I might say the same of you . It 's Agnès ' fame that led me to you . Otherwise I 'd never have found you .
- You know about our troubles ? I suspected .
- Financial ruin upon arriving in Paris . This enormous apartment , and me clinging like a fool to my dwindling furniture . My dressers , consoles , cupboards , chandeliers - everything I 'd brought from the country . May God keep you from poverty , Hélène .
- And Agnès ?
- An angel !
- She 's resigned to it . Her life was dancing , but this was not her dream . She wanted to live for dancing , not dance to earn us a living . In the blink of an eye she gave up on all her true talents - the opera , fame ... She 's a success .
- Leave me alone !"
23583,lonely,0.9037,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",4394762,"- Pack of dogs ! I 'm fed up !
- Leave me alone !"
23584,lonely,0.9036,4669073,"- - Who the hell is that ?
- - Is she one of your little friends ?
- - I don 't have any friends .",7577657,"- Who knows ? Anything 's possible . Maybe ten years from now I 'II be a schoolteacher too .
- You 're tired , aren 't you ?
- AII these people ... I didn 't know you had so many friends . They 're good people , they 're nice .
- I don 't have any friends ."
23585,lonely,0.9034,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",8658046,"- Sssshh , be quiet !
- We 'll leave you alone now ."
23586,lonely,0.9033,7398378,"- - I want to apologise to you , little man .
- - Yeah ? I want us to be friends .
- - Real friends .
- - That suits me !
- - Oh , I 'm so glad ! Shall I go and get you a bottle of ginger beer ?
- - I have a better idea , my friend . You shall have dinner with me .
- - Oh , I couldn 't do that .
- - Alone .",3617305,"- William , I need to talk to you right now .
- Alone ."
23587,lonely,0.9033,5183601,"- - Take it . I was bluffing .
- - I know . So was I. God damn it ! What say we take a break ?
- - Only 14 hours and you 're tired already ?
- - Unfortunate .
- - Son of a gun .
- - You wanted to see me ? Yeah . Turns out my sister-in-law 's nephew , for a time at least , survived the shooting in the woods . I 'm sorry about your loss . Obviously , if there 's anything I can do ...
- - There is actually . You can kill someone for me to settle a debt . I have it on good authority that a James Darmody of Atlantic City was one of the two shooters .
- - Who was the other one ?
- - I don 't know . But I 'd bet you 're persuasive enough to get Darmody to tell you .
- - That 's a good bet . The only kind I make .
- - You are alone .",8660904,"- What 'll you do ?
- Nothing . Clear my mind . But you think he 's cheating . No ... lt 's not just him .
- I was deceiving myself . But the result 's the same .
- You 're alone ."
23588,lonely,0.9032,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",2604922,"- Don 't touch him ! Respect the dead !
- Get out of here . I said leave him alone !"
23589,lonely,0.903,8449267,"- - l ´ ve missed you ! Missed me ? How so ?
- - I have nothing to do .",8310180,"- Hey ! Can you wake me up at two ?
- Don 't worry . I 'll be sleepless tonight even without time gap .
- Will you sleep with me tonight ?
- What ? Do you want to compensate me by sex ?
- How evil you are !
- Sleeping together doesn 't mean making love .
- I certainly don 't think about this at present age .
- Anyway . But we really have nothing to do ."
23590,lonely,0.9027,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",6837438,"- Right . This time , we 're going . Where ?
- To bed . Good night , madam .
- Leave me alone , you !"
23591,lonely,0.9024,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",2277502,"- She must write neatly .
- Leave her alone ."
23592,lonely,0.9023,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",3547857,"- Stop this ! Argh !
- Leave these people alone !"
23593,lonely,0.9022,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",1265775,"- Paraskar ... Sunil Paraskar from the C.B.l.
- Walnuts ?
- They 're good for the brain ...
- Alright . The Police did such a good job on your case that we ... the C.B.l. had to be called in . But for you , it 's like moving from hell to high waters .
- Not funny ?
- Not a problem . Only one person ever laughs at my jokes ... Me . Anyway , I studied your file ... The post-mortem report says that the incision on Ayesha 's neck was a single steady cut a neat and clean slice two inches deep through tissue muscle and flesh ... Don 't do this !
- Enough ...
- Leave me alone ! Please ..."
23594,lonely,0.9021,2961569,"- - More thieves ?
- - Go on now . Clear out .
- - It 's forbidden to look ? No looking and no touching !
- - We aren 't thieves . We 're with the Christian Democrats .
- - Thieves and bandits ! Now you 're offensive ! Says who ?
- - Leave him be ! My boyfriend has a nervous fever !
- - Leave me alone !",2697822,"- I want you to have it . You know , jewels are ... God 's thoughts . It 'll keep disappointments away . Please stop it , Orfeo . It 's for you . Don 't get so worked up . I hear them sometimes . I want to look classy when they come . I want to be in a suit by Armani or Versace . I 've always wanted one .
- You 're going to get well . They 're coming !
- You think I 'm crazy , huh ?
- Then go ! Beat it , leave me alone ... if it 's too much for you . The only person you ever thnik about is you . If you 're being loved .
- Go away ! Leave me alone .
- Let me die alone . Damn it , leave me in peace ."
23595,lonely,0.9018,2834681,"- - Why do you look at me like that ?
- - I had no idea you were so beautiful . I 'd like to take you in my arms and not let anything happen to you , ever .
- - How tired you are .
- - Yes , tired .
- - And alone ?
- - So alone .",5384863,"- You okay ? Sure . You know , I was thinking about something . Maybe you should move in with us . The kids are gone , we got a lot of space . What do you say ?
- Thanks , but no thanks . I just don 't like the idea of you being alone , that 's all .
- I 'm not alone .
- You see that ? Jacob Stern , no wife ?
- That 's alone ."
23596,lonely,0.9012,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",1794542,"- All of France weeps for Hugo , and you cry over nonsense ! I want to go with you ! But it 's a funeral !
- I 'm saving you a trip . I want to see the procession .
- There isn 't any .
- Yes , there is ! I read about it . Now , Rose ... The truth is , you 're ashamed of me . You 'll be happier on your balcony .
- Oh , leave me alone !"
23597,lonely,0.901,8485783,"- - YOU 'RE IN FOR A REAL RIDE . SHUT YOUR FACE , MARTINEZ !
- - LEAVE HER ALONE !",6162895,"- OK . Fix me . I 'm surprised you 'd the nerve to show up . Leona .
- Leave her alone ."
23598,lonely,0.9009,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",8666299,"- Where are you goin ' , huh ? ! Aah ! Get off me ! Come here !
- You leave me alone !"
23599,lonely,0.9008,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",571185,"- Max , how long are you gonna be doing this ?
- We need to get back to my father 's journal .
- Can 't you tell that coach lady you have more important things to be doing ?
- Oh . Sure , Tara . I 'll just tell her that I don 't have time for her punishment . I 'm sure she won 't give me more laps or push-ups or mountain climbers or anything .
- Okay , great . I guess sarcasm doesn 't exist in the afterlife .
- You guys have done nothing but get me in trouble .
- Could you just go away ?
- Please , leave me alone ."
23600,lonely,0.9007,2834681,"- - Why do you look at me like that ?
- - I had no idea you were so beautiful . I 'd like to take you in my arms and not let anything happen to you , ever .
- - How tired you are .
- - Yes , tired .
- - And alone ?
- - So alone .",8442961,"- WHETHER IT WAS THE MUSIC , OR BRIAN 'S SECRET BLEND OF 11HERBS AND SPICES , OR BECAUSE IT WAS , LIKE HESAID , THE WAY IT USED TO BE , EVERYTHING SEEMED TO VANISH , UNTIL IT WAS JUST THE TWO OF USUP THERE ...
- ALONE ."
23601,lonely,0.9004,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",5350371,"- That cloud looks like a pokemon .
- You talking pikachu , the yellow one ?
- No , doesn 't look anything like it .
- Ah , that 's its tail , those are its horns . Pikachu doesn 't have horns ; He has ears .
- Oh ... And cheeks that make lightning !
- You 're , you 're basically a Japanese girl . You know that , right ? Jenny ! Jenny !
- I hate all of this stupid material .
- Jenny , what are you doing ?
- You 're supposed to be at work .
- Erica , why do you care ? Seriously , when did you become my mother ?
- Maybe e just needs to chill out .
- Hey , what the hell ?
- Okay , Erica . Just go .
- Leave us alone ."
23602,lonely,0.9003,7398378,"- - I want to apologise to you , little man .
- - Yeah ? I want us to be friends .
- - Real friends .
- - That suits me !
- - Oh , I 'm so glad ! Shall I go and get you a bottle of ginger beer ?
- - I have a better idea , my friend . You shall have dinner with me .
- - Oh , I couldn 't do that .
- - Alone .",1906927,"- Why aren 't you more careful ? Why did you leave ?
- Alone ."
23603,lonely,0.9002,4361061,"- - It 's not true We don 't know yet , take it easy It 's stink
- - Is he asleep ?
- - No one",2864673,"- And I told father I 'd marry the first would come . I swore it by the mountain .
- And eh , nobody came ? Never a one .
- Nobody at all ?
- Never a one ."
23604,lonely,0.9,2100439,"- - STOP IT ! GO AWAY !
- - LEAVE US ALONE !",4621824,"- Bought it from the store .
- Worthless .
- Worthless . A bloody failure .
- You 've gone mad , haven 't ya ?
- Leave him alone ."
24448,neutral,0.9755,8819507,"- - It 's or you that I sing this song o love like the eacocK dancing in the orest or the ea-hen I 'm a crazy bee ... with your hand ... I shall take the Kohl rom your eyes ... or you have driven me nuts
- - I 'm not going to lose you , O retty one ... not ever You can 't belong to anyone else . Not ever You won 't ever have a lover excet me ...
- - not ever",7676099,"- It 's or you that I sing this song o love like the eacocK dancing in the orest or the ea-hen I 'm a crazy bee ... with your hand ... I shall take the Kohl rom your eyes ... or you have driven me nuts I 'm not going to lose you , O retty one ... not ever You can 't belong to anyone else . Not ever You won 't ever have a lover excet me ...
- not ever"
24449,neutral,0.9579,3816192,"- - If we have to , we Can hide in the hills a few days and wait till it 's all over .
- - I would never let you go , you know that .
- - Never .",2096577,"- Tony . I brought you some new tapes . I thought you 'd like them .
- You are going to get better .
- I don 't care what anyone says . I 'll always be with you , son .
- I won 't let you go .
- Never , never , never ."
24450,neutral,0.9561,3572649,"- - Hey , yo , fashion department coming through . Please stop . Hey , everybody . We 've got a big hitter . Fashion department right ... Oh , my God . Stop , you guys . Seriously . This has been my desk for the past three years . Now I 'm gonna keep walking . Hey . No more Lauren phones , Lauren schedules . No more green juice . You 're gonna be great , kid .
- - Oh , and hey , don 't forget us .
- - Never .",5814298,"- Dear heavenly father , by the authority of the holy melchizedek priesthood , i give unto this child a blessing . I pray you will have a life full of joy . And if you should ever want it , should you ever need it , you will always have your place in this family . In Jesus 's name , amen .
- Don 't forget about us .
- Never ."
24451,neutral,0.9525,3226419,"- - I can 't stand someone spying on me . I just ... I know you 're gonna hate me now .
- - You 'll never come here again .
- - I could never hate you .
- - Never !",8390796,"- Nobody will threaten me .
- Never !"
24452,neutral,0.9519,3226419,"- - I can 't stand someone spying on me . I just ... I know you 're gonna hate me now .
- - You 'll never come here again .
- - I could never hate you .
- - Never !",5065617,"- Mario , what are you doing here ?
- Ángeles lost the baby because of me . I didn 't know she was pregnant . I swear . I didn 't know .
- Honey , I told you , remember ? She told me she wasn 't .
- But it was an accident , right ?
- You don 't get it !
- I killed my own child !
- What kind of man kills his own child ?
- Calm down , please . Who ? Who does that ?
- It 's all your fault . I didn 't do anything .
- Go ! Get out of here ! I had nothing to do with it ! Don 't touch me ! I never want to see you again ! You hear ?
- Never !"
24453,neutral,0.9518,3816192,"- - If we have to , we Can hide in the hills a few days and wait till it 's all over .
- - I would never let you go , you know that .
- - Never .",2260410,"- Never and never forget .
- Never ."
24454,neutral,0.9506,7262741,"- - Never a nuisance , Felicia .
- - Never .",3440760,"- Never afraid to anyone .
- Never ."
24455,neutral,0.9474,3816192,"- - If we have to , we Can hide in the hills a few days and wait till it 's all over .
- - I would never let you go , you know that .
- - Never .",3881482,"- I won 't leave you .
- Never , never . There , there ."
24456,neutral,0.9471,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",5097042,"- Márgara . Set the tray down , open it , put in the part , then close and release ... Cold sweat means the desert is getting to you . That 's what you get for driving around alone . In Veracruz , we call it dengue . It happens , then it just goes away . I want to check him out . I take full responsibility .
- You got it . You were never here .
- Nope . Never ."
24458,neutral,0.9467,4097951,"- - He never should have come back .
- - Never .",6107391,"- No man would give you up , Drina ... .. unless he knew that it was his duty . .. I think I will never be happy .
- Never ."
24459,neutral,0.9467,300219,"- - Please ! Don 't let me go !
- - Never .",6560023,"- Steven ! Don 't let go !
- Never !"
24460,neutral,0.9455,470173,"- - You never liked them .
- - Never did .",7667714,"- Never did like you , Conagher .
- No , I never did ."
24461,neutral,0.9437,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",5055417,"- Three times in one movie ? What the hell ? How are we supposed to watch this crap ?
- What a waste ! I 'm never coming back here !
- Never , never !"
24462,neutral,0.9436,5288247,"- - Poor thing . That never happened when dad was here .
- - Never ever !",3489683,"- It 's true Nawab . I have not done anything in my life .. .. of Which I could feel proud about myself .
- Never ever !"
24463,neutral,0.9426,7153685,"- - Nobody 's helping me . I 'm all alone . Belle and Morrie are broke . I asked your friend Remo for the money that he owes you .
- - You know what he told me ? He told me to take my kids down to the police station and get on welfare . It 's gonna be okay . Even Paulie , since he got out , I 've never seen him . I never see anybody anymore . It 's only you and me . That 's what happens when you go away .
- - I told you that we 're on our own . Forget everybody else . Forget Paulie . As long as he 's on parole , he doesn 't want anybody doing anything .
- - I can 't do it . Yes , you can . Listen to me . All I need is for you is to keep bringing me the stuff . I got a guy in here from Pittsburgh who 'll help me move it . In a month we 're gonna be fine . We won 't need anybody . I 'm afraid . I 'm afraid if Paulie finds out ...
- - Don 't worry about him . He is not helping us out . Is he putting any food on the table ?
- - We 've gotta help each other . We 've just gotta be really careful while we do it .
- - I don 't want to hear a word about her anymore .
- - Never .",2512440,"- Oh , God , stop . Don 't cry , it 's all right . You don 't have to do anything you don 't want to do .
- I promise . I would never do that to you .
- Never ."
24464,neutral,0.9419,3226419,"- - I can 't stand someone spying on me . I just ... I know you 're gonna hate me now .
- - You 'll never come here again .
- - I could never hate you .
- - Never !",3639824,"- I came to make you an offer . Mind you , take it or leave it . If you 're not interested , I leave right away .
- Speak up ... I give you this night . This night only . After ... never again .
- Never . A harsh word .
- Never ."
24465,neutral,0.9407,3816192,"- - If we have to , we Can hide in the hills a few days and wait till it 's all over .
- - I would never let you go , you know that .
- - Never .",4642886,"- We promised to never leave each other No matter what Never ever ?
- Never ever ."
24466,neutral,0.9396,7546966,"- - Isn 't this what you wanted ? To be thrown out of the Academy ?
- - Well , you 're thrown out ! But this is not your victory .
- - It 's my defeat !
- - For , henceforth , I 'll never say ...
- - Never !",3319115,"- How can you come back ... after 12 o clock ... the transport strike will start ! Tiggy will drop me ... mom should i go ?
- Promise me ... it wont be happend again ?
- Never !"
24467,neutral,0.9394,6601868,"- - Sebastian , I love you . You are so beautiful .
- - Sebastian , love me .
- - You impotent fool . You 'll never have me , and you 've never had me .
- - Never !",3478738,"- He 's crazy ! I never wanted this ! Never !
- Never , never , never ."
24468,neutral,0.9393,4138038,"- - This is not to be negotiated So you go ahead , you do your job , and you swallow it . Proceed with the operation . Everybody there is a bomb !
- - Get under your desks . Now ! Now ! And I 'll like to suggest that you and I tried to minimise this new tension and avoid any misunderstanding You will forgive me , if I have no assurances to offer in response Not today , when we are still counting the dead . The gun to the head of an Iranian diplomat , live of British Television .
- - We 'll be lucky to salvage any kind of peace after this . We know too much about each other , it 's not safe .
- - I know . You betrayed everyone that every trusted you . You 're a traitor .
- - We trusted you You betrayed this operation , and you betrayed Harry 's . You 've never found your place , and now ... , now you don 't have one .
- - I switched syringes . If I came with you , they 'd know If they know , they 'll come after you . I can 't let that happen .
- - You walk away and you don 't look back .
- - Not ever .",2615996,"- I knew then the young lady would never get home .
- Not ever ."
24469,neutral,0.9387,300219,"- - Please ! Don 't let me go !
- - Never .",598508,"- Stop right there .
- Don 't imagine further .
- Sang Hyo wouldn 't ... No ... That would never happen .
- Never ."
24470,neutral,0.9386,3226419,"- - I can 't stand someone spying on me . I just ... I know you 're gonna hate me now .
- - You 'll never come here again .
- - I could never hate you .
- - Never !",7642783,"- Lily , I think Eddie 's home from school . His books just came in .
- I hate the whole world . I 'll never talk to anyone again .
- Never , never !"
24471,neutral,0.9373,110779,"- - It 's happening again .
- - I 'm scared , Bobo . please .
- - Come on , Bobo turn . Bobo , look up . Give the signal to Anna .
- - I am telling the truth .
- - Give her the signal now !
- - Bobo , please . Now , will you tell me the truth ?
- - I 'II never tell you .
- - Never !",4712649,"- The guy knows something . Hey . I don 't know what else I can do to help you guys .
- Please , let me go . I won 't say a word to anyone .
- Never heard of Christina Scofield ? I told you , no .
- Never ? Never ."
24472,neutral,0.9362,3816192,"- - If we have to , we Can hide in the hills a few days and wait till it 's all over .
- - I would never let you go , you know that .
- - Never .",6806013,"- Get your clothes . Put your clothes on !
- Do as I say and go get your clothes . And as an enemy and an ally , I love you .
- Will you never come back ? No .
- Never ."
24473,neutral,0.9361,1330917,"- - You ... You were dying . I had to . I will never forgive you .
- - Never .",3669699,"- Please take care of Mireille . Both you and Mireille will probably be exposed to harsh trials in the future .
- Please ... Lend her your strength .
- Sometimes , love does kill people , but don 't forget ... Hatred can never save people .
- Never ."
